center-box, lat, long
0.483984, 0.49375, 0.0726563, 0.101389, 41.240226, -8.695026
0.0550781, 0.470139, 0.110156, 0.1125, 41.240106, -8.695309
0.0523437, 0.575, 0.104687, 0.166667, 41.240071, -8.695143
0.380859 0.44375 0.255469 0.323611, 41.240145, -8.695059
